group	n_subj	prepost	eta_DMN	eta_Vis	eta_LCN	eta_BF	eta_HPF	eta_Th	g	tag
Th	2	post	-4.385654468925631	-4.4062487787129925	-4.802965402603149	-5.960433522049262	-4.336079081710504	-4.516333618942572	0.6208731325305239	182
Th	2	pre	-4.730963726432956	-5.133668870342021	-4.682561533791678	-5.908428036436742	-4.292669846087086	-4.734755550112043	0.7589507972707554	183
Th	2	post	-4.268767322812762	-4.720176725971456	-4.65755033493042	-5.952038142145897	-4.021044458661761	-4.417359254798111	0.6172923080775202	183
Th	2	pre	-4.7851601717423415	-5.086877326576078	-4.598218684293786	-5.325479818850147	-4.276978152138846	-4.724798786396883	0.7620609682433459	184
Th	2	post	-4.480049756108498	-4.724254267556327	-4.600072486060006	-5.7956662275353255	-3.995413609913417	-4.6039131709507535	0.6552450364949752	184
Th	2	pre	-4.361077989850726	-4.518997805459159	-4.458070132197166	-5.9537710656925125	-4.017374578787356	-4.870616625766365	0.5925127693584987	185
Th	2	post	-4.450426072490458	-4.6744928457299055	-4.929934652484193	-5.958365780966623	-4.153693165097918	-4.469707586327377	0.6511003794718762	185
Th	2	pre	-4.570033268052704	-4.826282296861921	-4.3876588198603415	-5.944475436697201	-4.156137680520817	-4.418829270771572	0.6716467932778962	186
Th	2	post	-4.406789988887553	-4.893340694661044	-4.683294568743024	-5.920890681597651	-4.169554851493057	-4.775538444519043	0.6412552449167991	186
Th	2	pre	-4.639867831249626	-4.622484990528651	-4.393207764138981	-5.415767455587582	-4.045046777141337	-4.521228230729395	0.634809888139063	187
Th	2	post	-4.602274739012426	-4.931345190320696	-4.647747735587918	-5.439397996785689	-4.225293923397453	-4.87833072701279	0.694583614261783	187
Th	2	pre	-4.500150661079251	-4.936318378059232	-4.695233053090621	-5.956299538515052	-4.179903098515102	-4.951839208602905	0.6902093303446867	188
Th	2	post	-4.439919097082956	-4.685157114145707	-4.655854176501839	-5.95530230658395	-4.128862264204998	-4.416794256288178	0.5937602094241551	188
Th	2	pre	-4.536655883399808	-4.725363527025495	-4.513372820250842	-5.752856166995302	-4.0322964532034735	-5.156929317785769	0.6606306895917775	189
Th	2	post	-4.692153064572081	-4.572397777012416	-4.616844245365688	-5.300103401651188	-4.171839757841461	-4.317075106562401	0.6781234443187714	189
Th	2	pre	-4.763911626776871	-4.981535142781783	-4.5486297315480755	-5.810483270761918	-4.226108302875441	-4.673745748948078	0.7455539897996553	190
Th	2	post	-4.57532262802124	-4.891356439006572	-4.416969046300771	-5.266772221545784	-4.244231691165846	-4.569717952183314	0.6537248261120855	190
Th	3	pre	-4.634503987370705	-5.118428064852345	-4.576003035720514	-5.924019648104298	-4.265091876594388	-4.773812848694471	0.7511547463280814	191
Th	3	post	-4.3537441321781705	-4.776324933888961	-4.651152474539621	-5.951141853721774	-4.014956848961966	-4.306841684847462	0.638043965612139	191
Th	3	pre	-4.60229355948312	-4.9816246908538195	-4.368242244331205	-5.902129815549267	-4.1832477024623325	-4.365537653163988	0.6905307173728943	192
Th	3	post	-4.482755738861707	-4.881369366937754	-4.6508564949035645	-5.918210730260732	-4.1289055979981715	-4.518890755517142	0.6596416374858545	192
Th	3	pre	-4.585511197849196	-4.985740612964241	-4.460976298974485	-5.929329103353072	-4.169088207945531	-4.633450298893209	0.7282265765326363	193
Th	3	post	-4.507777622767858	-4.675578409311723	-4.676811558859689	-5.752626312022307	-4.0264255903205095	-4.418949677019703	0.673275426942475	193
Th	3	pre	-4.600845054704315	-4.828735881922197	-4.372941630227225	-5.76431063243321	-4.105841704777308	-4.521408499503623	0.675611210112669	194
Th	3	post	-4.5540759709416605	-4.948688234601702	-4.524475331209144	-5.55245338167463	-4.227031819674433	-4.775587150028773	0.6775676571592992	194
Th	3	pre	-4.660650593893869	-5.094288709212322	-4.489377352656151	-5.92098314908086	-4.230209788497613	-4.724718127931867	0.7472009610156624	195
Th	3	post	-4.539451268254494	-4.88345395302286	-4.553389797405321	-5.861982540208466	-4.034841464490307	-4.359584672110421	0.6453141776882872	195
Th	3	pre	-4.484645765654895	-4.937186922345843	-4.357012476239886	-5.910625029583366	-4.054960241123122	-4.521060753841789	0.6627748128102751	196
Th	3	post	-4.466538721201371	-4.836607329699458	-4.74225699171728	-5.92029636733386	-4.086498338349012	-4.521657374440407	0.6827706676356646	196
Th	3	pre	-4.761276984701351	-4.982903879515979	-4.622492790222168	-5.736160823277065	-4.234940801348005	-4.570084299360003	0.7600864871424071	197
Th	3	post	-4.424503920029621	-4.776251432847003	-4.559481236399437	-5.758206202059376	-4.033904192399006	-4.519594294684274	0.6425245483310855	197
Th	3	pre	-4.687074388776507	-4.97999061856951	-4.531337139557819	-5.633840804197351	-4.174569781945676	-4.615555704856406	0.7317086287907192	198
Th	3	post	-4.475156706206652	-4.831295981699107	-4.638714225924745	-5.726027459514384	-4.0056681341054485	-4.583429677145822	0.6822238710461831	198
Th	3	pre	-4.612069908453494	-4.933074474334717	-4.641115558390715	-5.925728175104881	-4.190053827908574	-4.673803397587367	0.7168305163480797	199
Th	3	post	-4.299038818904332	-4.57340179170881	-4.785364048821585	-5.931512180639773	-4.17224138610217	-4.410581540088264	0.6440197740282332	199
Th	3	pre	-4.477516339749706	-5.002046857561384	-4.572607565899284	-5.95774422859659	-4.162458385740008	-4.826032356340058	0.6851365176998839	200
Th	3	post	-4.503328109274105	-4.777419265435666	-4.56955159926901	-5.94497148358092	-4.06510311730054	-4.262589912025296	0.6261719203725153	200
Th	3	pre	-4.677575466584186	-5.082452890824299	-4.539362829558703	-5.825311008764773	-4.21154937938768	-4.672634124755859	0.7321231985578731	201
Th	3	post	-4.541967031907062	-4.7771271199596175	-4.503058929832614	-5.365294115883963	-4.156566396051524	-4.416549439332924	0.6565760295001828	201
Th	3	pre	-4.571857179914202	-4.776379390638702	-4.395813903030084	-5.920635787808165	-4.139303343636649	-4.772321092839144	0.6541907446725028	202
Th	3	post	-4.351282586856764	-4.880159942471251	-4.854886570755316	-5.958726162813147	-4.1005900246756415	-4.307863264667745	0.6449996014030612	202
Th	3	pre	-4.602034743951291	-4.8315696910936	-4.3627446719578336	-5.916614843874561	-4.142745884097352	-4.575335775102888	0.6796341453279768	203
Th	3	post	-4.49148949311704	-4.674300933370785	-4.706878934587751	-5.918476542648004	-4.096570277700619	-4.416912789247474	0.6691506152250328	203
Th	3	pre	-4.618702976071105	-5.0863535842117	-4.519966203339246	-5.91664321081979	-4.186938772396165	-4.613991893067652	0.7207900589826156	204
Th	3	post	-4.374471153531756	-4.783743352306132	-4.665063196299028	-5.9559272260082015	-4.015686249246403	-4.4151879232756945	0.6539527688707625	204
Th	3	pre	-4.497698881188217	-5.040000039703992	-4.58905909012775	-5.9307913585584995	-4.145600250789098	-5.012181768611986	0.6915079914793676	205
Th	3	post	-4.446888553852938	-4.6248578733327435	-4.711170931251681	-5.9621787265855435	-4.032393183026995	-4.365079772715665	0.6367971124697704	205
Th	3	pre	-4.612423726490565	-4.8825769911007	-4.618635712837686	-5.6461107195640095	-4.160428903540787	-4.88063754840773	0.7071491127111473	206
Th	3	post	-4.4653695602806245	-4.618004516679413	-4.628128499400859	-5.932534032938432	-4.030481319038236	-4.465126339270144	0.6239465852173007	206
Th	3	pre	-4.568686431767989	-4.850778818130493	-4.41968297958374	-5.946028806725327	-4.131820055903221	-4.516558394140127	0.6539739443331348	207
Th	3	post	-4.413229124886649	-4.9056801017449825	-4.703436374664307	-5.925395216260638	-4.146869601035605	-4.7259372935003165	0.6537041323525565	207
Th	3	pre	-4.6075996184835635	-4.82727835616287	-4.584346771240234	-5.9311769446548155	-4.164823064998704	-4.880134981505725	0.6917037647597644	208
Th	3	post	-4.5940275143603895	-4.642585880902349	-4.550955431801932	-5.506454983536078	-4.16932303564889	-4.417618668809229	0.6601860219118547	208
Th	3	pre	-4.571904260285047	-5.07909403528486	-4.543658237068021	-5.951707139307139	-4.165193114961896	-4.570528711591448	0.7223190920693534	209
Th	3	post	-4.479724786719498	-4.919853307762924	-4.590074480796346	-5.8714978938200035	-4.072600228445871	-4.470049527226662	0.6622624348620979	209
Th	3	pre	-4.509606624136166	-4.944790840148926	-4.6395858355930875	-5.952139192697953	-4.124017666797249	-4.616409068204918	0.6799793279900843	210
Th	3	post	-4.464943613324847	-4.822553999569951	-4.681416063892598	-5.895591297928168	-4.109596680621712	-4.415079350374183	0.6308893208601036	210
Th	3	pre	-4.680949746345987	-5.084531793788988	-4.669593937542974	-5.921035533048669	-4.238351403450479	-4.778850925212003	0.7392131929494896	211
Th	3	post	-4.3444801058088025	-4.727673944161863	-4.662783778443629	-5.957105792298609	-4.002162490572248	-4.368328931380291	0.6172072814435374	211
Th	3	pre	-4.712850483096376	-4.984657560076032	-4.438563317668681	-5.690520315754171	-4.242522619208511	-4.675662527278978	0.740574700491769	212
Th	3	post	-4.523564747401647	-4.776319756799815	-4.576467981143874	-5.870210131820367	-4.051149480196894	-4.313544409615653	0.6543223419967963	212
Th	3	pre	-4.658833479394718	-4.877696076217963	-4.442593652374891	-5.738528747947848	-4.114483045071972	-4.725151222579333	0.686472701783083	213
Th	3	post	-4.598100019960987	-4.826427737060858	-4.670927797045026	-5.349543493621203	-4.113619531903948	-4.468771126805519	0.6760915894897617	213
Th	3	pre	-4.482237017884547	-4.571953841618129	-4.470614297049386	-5.955074826065375	-4.007443817294374	-4.916845691447355	0.6138858661359671	214
Th	3	post	-4.458444196350721	-4.569088663373675	-4.805972576141357	-5.93811254112088	-4.119810707715093	-4.316244256739713	0.6365109140775642	214
Th	3	pre	-4.442414955217011	-4.912724645770326	-4.48996165333962	-5.931739009156519	-4.0700268112883276	-4.733650504326334	0.6670300060388993	215
Th	3	post	-4.501129885109103	-4.878049033028739	-4.696386274026365	-5.892986297607422	-4.084769574963317	-4.417841181463125	0.6427975339548928	215
Th	3	pre	-4.748766938034369	-4.979415835166464	-4.622212478092738	-5.9282205640053265	-4.239621955521253	-4.568928377968924	0.7335909337413554	216
Th	3	post	-4.272206807623104	-4.827994161722612	-4.679741397195933	-5.949315236539257	-4.061293290585888	-4.367501579985326	0.6196231866369442	216
Th	3	pre	-4.546481954808138	-4.7255582468850275	-4.423800721460459	-5.949160897001928	-4.032682019837049	-4.654274522041788	0.6521802070189495	217
Th	3	post	-4.442247405344126	-4.678216759039431	-4.822459658797906	-5.790782091568928	-4.084590483684929	-4.367036293963997	0.6489846949674645	217
Th	3	pre	-4.485138085423683	-4.90797471026985	-4.552617326074717	-5.955170281079351	-4.155782631465367	-4.927465682127038	0.6901598007095103	218
Th	3	post	-4.528122794871427	-4.519757849829538	-4.737012147903442	-5.943523066384452	-4.017226978224151	-4.4101987274325625	0.6311627839292799	218
Th	3	pre	-4.466569034420714	-4.778296110581378	-4.4776018006461005	-5.953016670382753	-4.056966042032047	-4.938587290900094	0.6426098784621881	219
Th	3	post	-4.420951444275525	-4.5811165400913785	-4.847501316849066	-5.958453917989925	-4.113219669886998	-4.312016399539247	0.6343537313597543	219
Th	3	pre	-4.706415969498304	-5.082927917947575	-4.543190377099173	-5.6090288162231445	-4.225036056674257	-4.733757004445913	0.7173957678736472	220
Th	3	post	-4.4860526493617465	-4.7243795638181725	-4.617135476092903	-5.668794018881662	-3.962869507925851	-4.468761804152508	0.6461419159052323	220
Th	5	pre	-4.541095694717096	-4.882437754650505	-4.398675344428238	-5.889359483913499	-4.084730994944669	-4.732116022888495	0.6744501730617212	221
Th	5	post	-4.493714994313765	-4.7287817731195565	-4.667103670081314	-5.931365830557687	-4.054152201633064	-4.367311574974838	0.6543033731227018	221
Th	5	pre	-4.627901554107666	-4.877158709934779	-4.348866496767316	-5.9027643301049055	-4.089530409598837	-4.615334510803223	0.6835856078838816	222
Th	5	post	-4.552079862477828	-4.849162525060225	-4.6586205716035805	-5.628255737071134	-4.098523441626101	-4.567542689187186	0.6883961704312539	222
Th	5	pre	-4.5796094524617095	-5.008442508931063	-4.57603179678625	-5.920921471654152	-4.169510228293283	-4.724603794058975	0.7066458737363621	223
Th	5	post	-4.49247586483858	-4.728561960920995	-4.593180938642853	-5.915762142259247	-4.0229480704482725	-4.315547952846605	0.6465011312037099	223
Th	5	pre	-4.640662913419762	-4.884113477200878	-4.4146588675829825	-5.9210847737837815	-4.15164649729826	-4.569581372397287	0.6842449903488159	224
Th	5	post	-4.493021575772032	-4.875601943658323	-4.656237465994699	-5.558492047446115	-4.156987735203335	-4.52037136895316	0.6682229321830127	224
Th	5	pre	-4.6626004978102085	-4.931711946214948	-4.629482823975232	-5.927989210401263	-4.206687898051982	-4.8415915820063375	0.7156543950645291	225
Th	5	post	-4.443702814530353	-4.675388560003164	-4.646016607479173	-5.89813233395012	-4.035630484016574	-4.266557216644287	0.6278360504276899	225
Th	5	pre	-4.536620315240354	-4.965110336031232	-4.580064063169519	-5.952812146167366	-4.145448850125683	-4.779157434191022	0.7068627318557428	226
Th	5	post	-4.475251207546312	-4.734158613243881	-4.6391060498296	-5.925763217770323	-4.051810760887301	-4.367905587566142	0.6459042612387209	226
Th	5	pre	-4.652183513252103	-4.932403734752111	-4.4138726312287	-5.857811178479876	-4.184571801399699	-4.572695800236294	0.6889893856583809	227
Th	5	post	-4.436249450761444	-4.724707846738855	-4.639384551924103	-5.885152719458755	-4.07194142925496	-4.469364555514589	0.6457298245965218	227
Th	5	pre	-4.562494569895219	-5.038524272490521	-4.492523251747598	-5.92831766362093	-4.1631786969243265	-4.720910344805036	0.6874827900711371	228
Th	5	post	-4.58063588823591	-4.726351981260339	-4.608315535954066	-5.660224642072405	-4.14708822114127	-4.4672087260655	0.6796667673149888	228
Th	5	pre	-4.5628340195636365	-4.782579840446005	-4.433993310344462	-5.9213529995509555	-4.053319181714739	-4.683945986689354	0.6576399924803753	229
Th	5	post	-4.438577778485357	-4.760967600102328	-4.736503099908634	-5.916976490799262	-4.042689153126308	-4.368440005244041	0.6429392671098515	229
Th	5	pre	-4.693447560680156	-4.9813269984965425	-4.4672269334598464	-5.891419916736837	-4.216840500734291	-4.572096824645996	0.7207263148560816	230
Th	5	post	-4.528230438427049	-4.87973367924593	-4.569175184989462	-5.576447691236224	-4.123790682578574	-4.419835202547969	0.6693921320292414	230
Th	5	pre	-4.60618359701974	-5.037140987357315	-4.497198211903475	-5.916410708913998	-4.157902712724647	-4.889089019931093	0.6927641338231613	231
Th	5	post	-4.5221129242254765	-4.725617126542694	-4.64677788286793	-5.863886667757618	-4.0434218426139985	-4.367407818229831	0.6430225335821813	231
Th	5	pre	-4.545196839741298	-4.879382727097492	-4.576302586769571	-5.953517797041912	-4.189309324537005	-4.785171927237998	0.677615085426642	232
Th	5	post	-4.447868648840457	-4.724498773107723	-4.742477280753	-5.958159524567273	-4.09400259718603	-4.307129241982285	0.6228103005156225	232
Th	5	pre	-4.676482740713626	-4.98224401473999	-4.499696551537027	-5.863521167210171	-4.239046451996784	-4.624525444848197	0.745293378829956	233
Th	5	post	-4.49790266581944	-4.72769343123144	-4.5758545301398454	-5.810250574228715	-4.024705049942951	-4.365740960958052	0.6395480924723099	233
Th	5	pre	-4.514731095761669	-4.879564499368473	-4.438582527394198	-5.94526042743605	-4.1463857378278455	-4.517553451109905	0.6851902184437733	234
Th	5	post	-4.451445049169112	-4.830409964736627	-4.753622074516452	-5.924941442450699	-4.092313231254111	-4.417259050875294	0.6540395580992406	234
Th	5	pre	-4.60757115422463	-5.010442655913684	-4.566685871202118	-5.945373184826909	-4.1826849032421505	-4.580613545009069	0.7165697995497256	235
Th	5	post	-4.404988610014623	-4.682830343441087	-4.6846957644637754	-5.935021818900595	-3.995602062770298	-4.419163275738152	0.6379959899552015	235
Th	5	pre	-4.660424373587784	-4.828952526559635	-4.620626040867397	-5.870228280826491	-4.207605459252182	-4.678329409385214	0.7285737650735038	236
Th	5	post	-4.410366569246564	-4.790568176580935	-4.634749247103321	-5.761522254165338	-4.057699106177505	-4.418548652103969	0.656156943768871	236
Th	5	pre	-4.616586052641576	-4.932555947984968	-4.38973821912493	-5.869792986889275	-4.101606339824443	-4.523861846145318	0.6940723189285823	237
Th	5	post	-4.433639380396629	-4.886990985091852	-4.653923204966953	-5.9242850420426345	-4.0631216204896266	-4.4688443942945835	0.6591268084487136	237
Th	5	pre	-4.543548048758994	-4.780933438515176	-4.422494615827288	-5.953634845967195	-4.060912618831712	-4.619293344264127	0.6807968786784581	238
Th	5	post	-4.491401117675158	-4.880917870268529	-4.747773715427943	-5.928856538266552	-4.083944145514041	-4.365537322297389	0.6619674508668938	238
Th	5	pre	-4.55656114889651	-5.021845934342365	-4.591407182265301	-5.945825430811668	-4.191477357124795	-4.789817615431183	0.7018013645191582	239
Th	5	post	-4.419813477263158	-4.7242920301398454	-4.6807524136134555	-5.95410190309797	-4.031085724733313	-4.3687620941473515	0.6285857199406137	239
Th	5	pre	-4.581994874136789	-4.87913044131532	-4.446985458841129	-5.920161169402453	-4.148261936343446	-4.6758513353308855	0.6793580541805345	240
Th	5	post	-4.457066000724326	-4.727397991686451	-4.6766423935792885	-5.92373530718745	-4.094927889960153	-4.2969845703669955	0.6390986491222771	240
Th	5	pre	-4.65080391144266	-4.929200002125331	-4.4453851933382	-5.872128408782336	-4.179603372301374	-4.619398248438932	0.7321914093835014	241
Th	5	post	-4.453134711907834	-4.6732432598970375	-4.632055034442824	-5.747044203232746	-4.027308794916893	-4.467943561320403	0.6680083061967577	241
Th	5	pre	-4.573235540973897	-4.8490669873296	-4.544300624302456	-5.929723360100571	-4.146545935650261	-4.783130704140176	0.6932720967701503	242
Th	5	post	-4.538860155611622	-4.728107204242629	-4.650947230202811	-5.554237141901133	-4.12410543402847	-4.365041051592145	0.6588543671734479	242
Th	5	pre	-4.537886969897212	-4.904826212902458	-4.5204253099402605	-5.911330699920654	-4.159625968154596	-4.7240607251926345	0.6998872233896839	243
Th	5	post	-4.477199111665998	-4.728081965933041	-4.624788172390996	-5.839694081520547	-4.007959263665335	-4.364041883118299	0.6574500014587324	243
Th	5	pre	-4.559561612654705	-4.828286136899676	-4.51895132843329	-5.954044390697868	-4.09900975227356	-4.768997396741595	0.6583510837992843	244
Th	5	post	-4.393798667557386	-4.731170678625301	-4.839358967177722	-5.958699849187111	-4.04638823684381	-4.414718374914052	0.6342731604770738	244
Th	5	pre	-4.576887354558828	-4.734049398071912	-4.423758428923938	-5.925782670780104	-4.060994518046476	-4.824753323379828	0.6577168076622243	245
Th	5	post	-4.5643370151519775	-4.780233130163076	-4.629193520059391	-5.739457247208576	-4.057323815871258	-4.316507680075509	0.6763459395389168	245
Th	5	pre	-4.52749996769185	-4.776634469324229	-4.518891130174909	-5.958319148238824	-4.112049433649803	-4.6026821817670545	0.6760478408969178	246
Th	5	post	-4.455143120824074	-4.883146373593077	-4.784016463221336	-5.92687701205818	-4.083978312356131	-4.316503111197024	0.6207398145782704	246
Th	5	pre	-4.650159514680201	-5.031134303735227	-4.376887457711356	-5.885358187617088	-4.154945860103685	-4.5712568419320245	0.7059911878741517	247
Th	5	post	-4.547887607496612	-4.885360396638209	-4.598059459608429	-5.650909890933913	-4.159677174626564	-4.418123410672558	0.6731194890275294	247
Th	5	pre	-4.59188834015204	-4.886860176008575	-4.409535612378802	-5.919825631745008	-4.144054276602609	-4.574746813092913	0.6911402648809004	248
Th	5	post	-4.401828391211374	-4.827252981614094	-4.735911982400077	-5.953011473830865	-4.077306494420888	-4.31236500156169	0.6555512121745518	248
Th	5	pre	-4.597581775820985	-4.87889948669745	-4.461414775069879	-5.951112104921925	-4.184379159187784	-4.574428217751639	0.6977608167395299	249
Th	5	post	-4.361351796558925	-4.8279642912806295	-4.711020065813648	-5.956654509719537	-4.072088421607504	-4.312531991880768	0.6239244025580737	249
Th	5	pre	-4.619855822349081	-4.9305876323155	-4.417878321238926	-5.943702191722636	-4.204041471286696	-4.622263669967651	0.7036872712933288	250
Th	5	post	-4.4171347812730435	-4.640662889091336	-4.731488986891144	-5.950891942394023	-4.0682269797033195	-4.314794525808217	0.6434179422806721	250
CTRL	2	pre	-4.561426444929474	-3.6523300093047473	-3.9591551605536015	-4.826643792950377	-5.030237689310191	-4.163240714949005	0.6689847719912627	251
CTRL	2	post	-4.557337610089049	-3.7033232280186246	-3.850151855118421	-4.877584720144466	-5.285535676138742	-4.314598847408684	0.6827008383614677	251
CTRL	2	pre	-4.376335290013527	-3.6007838638461367	-3.8609306860943233	-5.234881600555108	-5.081538317154865	-4.417475671184306	0.6329672969117457	252
CTRL	2	post	-4.5093395126109215	-3.6527380359416104	-3.8127051080976213	-5.1849110661720745	-5.135137738013754	-4.214069400514875	0.6781426570853408	252
CTRL	2	pre	-4.54998322895595	-3.6510991660916075	-3.9536136899675642	-4.724165118470484	-4.980811226124667	-4.265284421492596	0.6460396270362698	253
CTRL	2	post	-4.559196978199239	-3.651175207021285	-3.8395054097078285	-4.877571845541195	-5.133688858577183	-4.21407014983041	0.6847067657782107	253
CTRL	2	pre	-4.421013199553197	-3.6520833579861387	-4.083337268050836	-4.469532431388388	-5.029364113904991	-4.265344658676459	0.6844907688851259	254
CTRL	2	post	-4.527143342154367	-3.9558416483353596	-4.117937409147924	-4.4693771089826315	-5.080587776339784	-4.214273725237165	0.7003720901450332	254
CTRL	2	pre	-4.540549555603339	-3.6517206016851933	-4.1457623073032925	-4.469155477017773	-5.082048941631706	-4.009034293038504	0.6853116750717163	255
CTRL	2	post	-4.5482725026656174	-3.701745407921927	-3.935072115489415	-4.673478301690549	-5.132143166600441	-4.214075905936105	0.6907334887251562	255
CTRL	2	pre	-4.461617372473892	-3.6013214052939904	-3.841496078335509	-4.877959290329291	-5.082233000774773	-4.365943062062167	0.6482080476624625	256
CTRL	2	post	-4.4804827047854054	-3.6017683136219882	-3.85672115306465	-4.67353072458384	-5.132701912704779	-4.2649787980683	0.6632353134301244	256
CTRL	2	pre	-4.486241583921471	-3.6530746635125606	-3.9752204077584405	-4.724701968991027	-5.13324068517101	-4.213821615491595	0.6524524445436438	257
CTRL	2	post	-4.561459541320801	-3.8022875104631697	-4.230894361223493	-4.4696164228478255	-5.18342418086772	-4.060216757715965	0.7212685985224587	257
CTRL	2	pre	-4.510947037716301	-3.651330743517194	-3.744285992213658	-5.84725994966468	-5.490735151329819	-4.265147102122404	0.6429453936158395	258
CTRL	2	post	-4.491115871740847	-3.6011979385298125	-3.784537412682358	-5.5922316726373165	-5.132740857649822	-4.366801592768455	0.6307783114666841	258
CTRL	2	pre	-4.5783538818359375	-3.652758705372713	-3.7700793061937605	-5.336858880763151	-5.081839775552555	-4.36728168020443	0.6372469906904259	259
CTRL	2	post	-4.553864780737429	-3.601668153490339	-3.8120160686726474	-5.184229831306302	-5.184526112614845	-4.519248480699501	0.6247233985638132	259
CTRL	2	pre	-4.526276024020448	-3.6524276733398438	-3.8476003919328963	-4.724562591435958	-5.090216704777308	-4.2655684412742145	0.6504376506318852	260
CTRL	2	post	-4.5011067390441895	-3.6381284363415776	-3.8763256072998047	-4.826033188372242	-5.080202637886514	-4.52036942754473	0.6364440930132964	260
CTRL	2	pre	-4.562576556692318	-3.6525800082148336	-3.8949697698865617	-5.081670128569311	-5.082321828725386	-4.061138376897695	0.6969569483581854	261
CTRL	2	post	-4.478325318317024	-3.6478046495087293	-3.791680092714271	-4.877457317040891	-5.185658542477355	-4.520317554473877	0.6357214088950838	261
CTRL	2	pre	-4.5513724891506895	-3.6513109401780732	-3.7528975009918213	-5.5414590738257585	-5.2853505952017645	-4.31607967980054	0.6319945241723741	262
CTRL	2	post	-4.467864484203105	-3.6010823590414867	-3.7361422947474887	-5.388076772495192	-5.184432175694679	-4.418191043698058	0.6178059833390372	262
CTRL	2	pre	-4.52987882069179	-3.6530729215972277	-3.7322437422616144	-5.38818985102128	-5.184804332499601	-4.214019298553467	0.6437338579978261	263
CTRL	2	post	-4.5732797895159045	-3.6512131009783064	-4.03339468702978	-4.725074232841024	-4.983775099929498	-3.9588222892916933	0.7055747746204843	263
CTRL	2	pre	-4.489049979618617	-3.6523414144710618	-3.8911087902224795	-5.849158778482554	-5.489753343621079	-4.418040017692411	0.6173181460828197	264
CTRL	2	post	-4.488023782262997	-3.601898076582928	-3.7825745903715795	-5.3371164458138605	-5.134597719932089	-4.46812256988214	0.6240616574579356	264
CTRL	2	pre	-4.398752212524414	-3.5978203938931834	-3.7941138695697396	-5.183672681146739	-5.082030928864771	-4.569973468780518	0.6218811401299068	265
CTRL	2	post	-4.461376851918746	-3.736890024068404	-3.9182569640023366	-4.724640641893659	-5.137683435362213	-4.41943190049152	0.6492693679673331	265
CTRL	2	pre	-4.497473794586805	-3.600340886991851	-3.780475256394367	-5.18391887509093	-5.132744881571556	-4.3154679853089	0.6447941575731551	266
CTRL	2	post	-4.426219507139557	-3.6005072107120437	-3.7703701525318376	-4.980258192334857	-5.080809671051648	-4.468714675124811	0.6331635324322448	266
CTRL	2	pre	-4.414194150846832	-3.7032560134420587	-3.8776054625608483	-5.847156646300335	-5.337105074707343	-4.367511535177425	0.596562391945294	267
CTRL	2	post	-4.350233657019479	-3.6016280456465117	-3.8377233232770647	-5.540685619626727	-5.183980270307892	-4.366396728827029	0.6242609109197343	267
CTRL	2	pre	-4.531025244265186	-3.653016119587178	-3.592757682411038	-5.84723813193185	-5.438995760314318	-4.264963276532232	0.6299732187572791	268
CTRL	2	post	-4.519325129839839	-3.6016698856743012	-4.03643704920399	-4.724516080350292	-4.9851972424254125	-3.9582325293093312	0.6765435082571847	268
CTRL	2	pre	-4.542725057018046	-3.6017173942254512	-3.8352869676083934	-4.8261599443396745	-5.0806648196006305	-4.418380878409561	0.6274087508114017	269
CTRL	2	post	-4.4485755793902335	-3.60194790606596	-3.9250240569212	-4.724478118273677	-5.0815488854233095	-4.41853523740963	0.6401407378060477	269
CTRL	2	pre	-4.564094718621702	-3.652736284294907	-3.878910191205083	-5.029993660595952	-4.981636825872927	-4.161747825389005	0.657539083033192	270
CTRL	2	post	-4.468650574586829	-3.5955497877938405	-3.7736319522468413	-4.673630685222392	-5.133688391471396	-4.517421561844495	0.6355152762666041	270
CTRL	2	pre	-4.533585981446869	-3.6479523327885843	-3.8617030844396476	-5.695787137868453	-5.336839272051441	-4.468264375414167	0.6192587273461478	271
CTRL	2	post	-4.410107077384481	-3.599778345652989	-3.7912844249180386	-5.133223290346106	-5.083840477223299	-4.4680778250402335	0.6125722782952445	271
CTRL	2	pre	-4.562059003479627	-3.6015321137953777	-3.6795270296992086	-5.49010199916606	-5.183988113792575	-4.367439990140953	0.6279727381711104	272
CTRL	2	post	-4.530437089958969	-3.6524405187490037	-4.041250418643562	-4.724515185064199	-4.985755920410156	-4.010511305867409	0.6809520636286055	272
CTRL	2	pre	-4.59532196181161	-3.599934684986971	-4.002071750407316	-4.316277411519264	-4.9797724023157235	-4.161534221804872	0.6777974957106065	273
CTRL	2	post	-4.425997811920789	-3.649624931569002	-4.014327900750296	-4.41862011442379	-5.136139894018368	-4.471556459154401	0.6570701599121094	273
CTRL	2	pre	-4.450663080020827	-3.595518953946172	-3.867302743756041	-4.980088876218212	-5.086026113860461	-4.46993214743478	0.6146150097555043	274
CTRL	2	post	-4.420864338777504	-3.5997258886999015	-3.909240518297468	-4.5208390002347985	-5.082266291793512	-4.521647394919882	0.6442348008253136	274
CTRL	2	pre	-4.518804569633639	-3.59894170566481	-3.830280965688277	-4.725121478645169	-5.084765171518131	-4.415904546270565	0.6431581530035758	275
CTRL	2	post	-4.5611002785818915	-3.7031967445295684	-4.266478304960289	-4.0612145637979316	-5.134253628399907	-3.958461450070751	0.7096551303960839	275
CTRL	2	pre	-4.584806709873433	-3.652819127452617	-3.789849641371746	-4.877451906398851	-5.0821535830595055	-4.213304383414132	0.6470085571006853	276
